# WAIS Divide WDC06A Core Density, clean version, 0 to 160 m
# Data collected by Daniel J. Breton using MADGE on 3x3x100 cm core sticks
# MADGE paper: www.igsoc.org/journal/55/194/t09J008.pdf
###############################################################################
# This is the CLEAN version of the data, meaning that most core breaks
# and core ends have been REMOVED from this dataset.  This dataset IS NOT
# recommended for accumulation rate studies because the core breaks / ends, 
# even though they appear as low density measurements, still accurately 
# represent additional accumulated mass at the site.
###############################################################################

Depth	Density
136.155	0.90378
136.158	0.90636
136.161	0.90482
136.165	0.90912
136.168	0.90378
136.171	0.90743
136.174	0.89776
136.178	0.90209
136.181	0.89664
136.184	0.90715
136.188	0.90231
136.191	0.90738
136.194	0.90725
136.197	0.90438
136.201	0.89934
136.204	0.89897
136.207	0.91141
136.21	0.90658
136.214	0.90739
136.217	0.90424
136.22	0.90519
136.224	0.90395
136.227	0.90203
136.23	0.90211
136.234	0.9063
136.237	0.90759
136.24	0.90749
136.243	0.90834
136.247	0.90501
136.25	0.90343
136.253	0.90159
136.257	0.90479
136.26	0.91295
136.263	0.90259
136.266	0.90439
136.27	0.9035
136.273	0.89949
136.276	0.90598
136.28	0.90557
136.283	0.89769
136.286	0.89728
136.29	0.90163
136.293	0.9046
136.296	0.89995
136.299	0.90857
136.303	0.90631
136.306	0.91075
136.309	0.91268
136.312	0.90382
136.316	0.90514
136.319	0.89572
136.322	0.90859
136.326	0.905
136.329	0.90569
136.332	0.90282
136.335	0.90958
136.339	0.90439
136.342	0.89728
136.345	0.90798
136.349	0.91669
136.352	0.90875
136.355	0.90527
136.359	0.9058
136.362	0.91186
136.365	0.91171
136.368	0.90266
136.372	0.89876
136.375	0.90311
136.378	0.90761
136.382	0.8986
136.385	0.90585
136.388	0.90875
136.391	0.90631
136.395	0.90686
136.398	0.90273
136.401	0.9131
136.405	0.90783
136.408	0.91011
136.411	0.90526
136.415	0.89777
136.418	0.91628
136.421	0.91068
136.424	0.90505
136.428	0.90398
136.431	0.90119
136.434	0.89728
136.438	0.89751
136.441	0.90242
136.444	0.90237
136.447	0.90548
136.451	0.90894
136.454	0.90596
136.457	0.91097
136.46	0.90552
136.464	0.9076
136.467	0.91155
136.47	0.9047
136.474	0.89999
136.477	0.90997
136.48	0.90885
136.484	0.90491
136.487	0.90139
136.49	0.90386
136.493	0.90607
136.497	0.91136
136.5	0.90644
136.503	0.91049
136.507	0.89743
136.51	0.90305
136.513	0.89943
136.516	0.90557
136.52	0.89572
136.523	0.89914
136.526	0.90972
136.53	0.91105
136.533	0.90577
136.536	0.91342
136.54	0.90523
136.543	0.8996
136.546	0.90524
136.549	0.91139
136.553	0.90576
136.556	0.90031
136.559	0.90822
136.562	0.90111
136.566	0.90592
136.569	0.89971
136.572	0.91475
136.576	0.91128
136.579	0.90769
136.582	0.91441
136.585	0.89843
136.589	0.91266
136.592	0.90388
136.595	0.91679
136.599	0.90667
136.602	0.91824
136.605	0.90292
136.609	0.90183
136.612	0.90992
136.615	0.90417
136.618	0.90939
136.622	0.9105
136.625	0.91143
136.628	0.90199
136.632	0.90567
136.635	0.91137
136.638	0.90884
136.641	0.91577
136.645	0.91163
136.648	0.89991
136.651	0.90451
136.655	0.90834
136.658	0.90496
136.661	0.90368
136.665	0.90394
136.668	0.91059
136.671	0.91416
136.674	0.90381
136.678	0.90837
136.681	0.90345
136.684	0.91376
136.688	0.89766
136.691	0.91089
136.694	0.91224
136.697	0.92224
136.701	0.90966
136.704	0.91428
136.707	0.90452
136.71	0.90879
136.714	0.91584
136.717	0.90396
136.72	0.90199
136.724	0.90509
136.727	0.90858
136.73	0.9047
136.734	0.90224
136.737	0.9036
136.74	0.90886
136.743	0.90692
136.747	0.91454
136.75	0.90616
136.753	0.90595
136.757	0.91485
136.76	0.90339
136.763	0.90606
136.766	0.9018
136.77	0.90904
136.773	0.89742
136.776	0.90718
136.78	0.90757
136.783	0.90906
136.786	0.89633
136.79	0.89656
136.793	0.90293
136.796	0.89804
136.799	0.90797
136.803	0.91045
136.806	0.90555
136.809	0.90837
136.812	0.91208
136.816	0.91106
136.819	0.91092
136.822	0.91171
136.826	0.90616
136.829	0.90429
136.832	0.90002
136.835	0.90229
136.839	0.90045
136.842	0.90752
136.845	0.89529
136.849	0.89549
136.852	0.91066
136.855	0.90302
136.859	0.90242
136.862	0.90195
136.865	0.90221
136.868	0.90569
136.872	0.90471
136.875	0.90999
136.878	0.89926
136.882	0.9036
136.885	0.90712
136.888	0.90124
136.891	0.90373
136.895	0.90047
136.898	0.90269
136.901	0.90707
136.905	0.90221
136.908	0.89661
136.911	0.90523
136.915	0.90883
136.918	0.9047
136.921	0.90478
136.924	0.90605
136.928	0.90677
136.931	0.90081
136.934	0.90818
136.938	0.91082
136.941	0.91179
136.944	0.90217
136.947	0.9076
136.951	0.9006
136.954	0.90281
136.957	0.90591
136.96	0.89846
136.964	0.90503
136.967	0.90733
136.97	0.90413
136.974	0.90601
136.977	0.91005
136.98	0.90825
136.984	0.89902
136.987	0.89815
136.99	0.89604
136.993	0.90408
136.997	0.90385
137.007	0.8856
137.01	0.90212
137.013	0.89837
137.017	0.90509
137.02	0.90521
137.023	0.90742
137.026	0.90787
137.03	0.90822
137.033	0.9115
137.036	0.90394
137.04	0.90985
137.043	0.90196
137.046	0.91133
137.049	0.90542
137.053	0.90022
137.056	0.90453
137.059	0.90045
137.063	0.90692
137.066	0.89895
137.069	0.90334
137.073	0.90015
137.076	0.90074
137.079	0.90665
137.083	0.90561
137.086	0.90538
137.089	0.90569
137.092	0.90712
137.096	0.90734
137.099	0.90527
137.102	0.90685
137.106	0.90746
137.109	0.90246
137.112	0.90259
137.115	0.90383
137.119	0.90929
137.122	0.89748
137.125	0.89944
137.129	0.90609
137.132	0.90147
137.135	0.90211
137.139	0.904
137.142	0.90177
137.145	0.90215
137.149	0.90906
137.152	0.90602
137.155	0.90453
137.158	0.9066
137.162	0.90482
137.165	0.8986
137.168	0.90532
137.172	0.90177
137.175	0.90227
137.178	0.90325
137.181	0.90245
137.185	0.90289
137.188	0.90428
137.191	0.90495
137.195	0.91028
137.198	0.90117
137.201	0.9035
137.205	0.89183
137.208	0.89762
137.211	0.90253
137.214	0.90823
137.218	0.90289
137.221	0.90349
137.224	0.90768
137.228	0.90095
137.231	0.91102
137.234	0.9152
137.238	0.90386
137.241	0.90205
137.244	0.9019
137.248	0.90458
137.251	0.90024
137.254	0.90291
137.257	0.90311
137.261	0.90571
137.264	0.90546
137.267	0.90544
137.271	0.90954
137.274	0.90384
137.277	0.91035
137.28	0.90861
137.284	0.90791
137.287	0.90538
137.29	0.91084
137.294	0.9065
137.297	0.90509
137.3	0.90643
137.304	0.90183
137.307	0.90417
137.31	0.90715
137.314	0.90997
137.317	0.9079
137.32	0.90845
137.323	0.9053
137.327	0.89982
137.33	0.8948
137.333	0.91332
137.337	0.90493
137.34	0.90769
137.343	0.90564
137.346	0.90355
137.35	0.90402
137.353	0.90635
137.356	0.90918
137.36	0.90425
137.363	0.89973
137.366	0.90452
137.37	0.90096
137.373	0.90329
137.376	0.90822
137.38	0.90427
137.383	0.90407
137.386	0.91051
137.389	0.90472
137.393	0.90895
137.396	0.90707
137.399	0.90244
137.403	0.90223
137.406	0.90934
137.409	0.90717
137.412	0.90888
137.416	0.9002
137.419	0.90509
137.422	0.91032
137.426	0.90783
137.429	0.90611
137.432	0.89835
137.436	0.90322
137.439	0.90755
137.442	0.90694
137.446	0.90977
137.449	0.90868
137.452	0.90879
137.455	0.90135
137.459	0.89812
137.462	0.90698
137.465	0.90177
137.469	0.90109
137.472	0.90887
137.475	0.90697
137.478	0.90266
137.482	0.90993
137.485	0.90102
137.488	0.90785
137.492	0.91253
137.495	0.90318
137.498	0.90452
137.502	0.90352
137.505	0.9063
137.508	0.90734
137.512	0.90043
137.515	0.90466
137.518	0.90343
137.522	0.91097
137.525	0.89771
137.528	0.91007
137.531	0.90397
137.535	0.91005
137.538	0.90337
137.541	0.91588
137.545	0.90991
137.548	0.90962
137.551	0.9081
137.554	0.91349
137.558	0.91248
137.561	0.90621
137.564	0.90714
137.568	0.91043
137.571	0.90511
137.574	0.91005
137.578	0.90451
137.581	0.90956
137.584	0.90706
137.588	0.90377
137.591	0.91265
137.594	0.90745
137.597	0.90068
137.601	0.89617
137.604	0.90736
137.607	0.9007
137.611	0.90707
137.614	0.90141
137.617	0.90349
137.62	0.90544
137.624	0.9078
137.627	0.90327
137.63	0.90372
137.634	0.91175
137.637	0.90335
137.64	0.91383
137.644	0.9101
137.647	0.90416
137.65	0.90302
137.654	0.90511
137.657	0.89403
137.66	0.90428
137.663	0.90412
137.667	0.90369
137.67	0.90241
137.673	0.90539
137.677	0.89925
137.68	0.903
137.683	0.90237
137.686	0.90503
137.69	0.91099
137.693	0.88866
137.696	0.89938
137.7	0.90681
137.703	0.90557
137.706	0.90802
137.71	0.90211
137.713	0.90332
137.716	0.90868
137.72	0.90792
137.723	0.91012
137.726	0.90289
137.729	0.89196
137.736	0.90317
137.739	0.90345
137.743	0.90194
137.752	0.90344
137.756	0.91207
137.759	0.91283
137.762	0.9169
137.766	0.91217
137.769	0.91653
137.772	0.90449
137.776	0.8999
137.779	0.90362
137.782	0.90753
137.786	0.91105
137.789	0.90334
137.792	0.90849
137.795	0.9083
137.799	0.9116
137.802	0.90453
137.805	0.90897
137.809	0.90127
137.812	0.90889
137.815	0.89776
137.819	0.90726
137.822	0.90165
137.825	0.89423
137.828	0.90023
137.832	0.90452
137.835	0.90015
137.838	0.90457
137.842	0.90667
137.845	0.90813
137.848	0.90408
137.851	0.89944
137.855	0.89759
137.858	0.90493
137.861	0.9001
137.865	0.90439
137.868	0.90481
137.871	0.90683
137.875	0.9026
137.878	0.91203
137.881	0.90442
137.885	0.91129
137.888	0.90098
137.891	0.9103
137.894	0.91102
137.898	0.90607
137.901	0.9172
137.904	0.91006
137.908	0.91152
137.911	0.90311
137.914	0.8963
137.917	0.91276
137.921	0.91213
137.924	0.90832
137.927	0.90463
137.931	0.90179
137.934	0.90479
137.937	0.91293
137.941	0.90945
137.944	0.9062
137.947	0.89824
137.951	0.90555
137.954	0.90293
137.957	0.90444
137.96	0.90714
137.964	0.90747
137.967	0.91279
137.97	0.91059
137.974	0.91376
137.977	0.9107
137.98	0.90574
137.983	0.90233
137.987	0.90677
137.99	0.91122
137.993	0.90439
137.997	0.90794
138.003	0.89955
138.007	0.91118
138.01	0.91332
138.013	0.91046
138.017	0.90265
138.02	0.9101
138.023	0.90921
138.026	0.91053
138.03	0.90531
138.033	0.90891
138.036	0.90518
138.04	0.90604
138.043	0.89722
138.046	0.90134
138.049	0.91448
138.053	0.9027
138.056	0.9076
138.059	0.9052
138.063	0.90265
138.066	0.91008
138.069	0.91031
138.073	0.90713
138.076	0.90561
138.079	0.90207
138.083	0.90047
138.086	0.90685
138.089	0.89799
138.092	0.90868
138.096	0.90958
138.099	0.90706
138.102	0.90915
138.106	0.90889
138.109	0.89857
138.112	0.9043
138.115	0.90795
138.119	0.90534
138.122	0.9049
138.125	0.90397
138.129	0.91108
138.132	0.91202
138.135	0.90515
138.139	0.90817
138.142	0.9061
138.145	0.90691
138.149	0.90286
138.152	0.89971
138.155	0.90307
138.158	0.90683
138.162	0.90639
138.165	0.90787
138.168	0.90212
138.172	0.90601
138.175	0.9021
138.178	0.90427
138.181	0.9095
138.185	0.90893
138.188	0.91132
138.191	0.90693
138.195	0.90935
138.198	0.90512
138.201	0.91087
138.205	0.90833
138.208	0.9127
138.211	0.90781
138.214	0.89939
138.218	0.90329
138.221	0.91197
138.224	0.90891
138.228	0.91118
138.231	0.9074
138.234	0.90779
138.238	0.90647
138.241	0.91114
138.244	0.91021
138.248	0.91267
138.251	0.90788
138.254	0.90593
138.257	0.90604
138.261	0.91372
138.264	0.90575
138.267	0.90862
138.271	0.90424
138.274	0.90872
138.277	0.91137
138.28	0.91352
138.284	0.89984
138.287	0.90946
138.29	0.90037
138.294	0.91157
138.297	0.91116
138.3	0.90957
138.304	0.90762
138.307	0.90201
138.31	0.90674
138.314	0.90919
138.317	0.90892
138.32	0.90188
138.323	0.90797
138.327	0.90043
138.33	0.90769
138.333	0.90143
138.337	0.90679
138.34	0.90228
138.343	0.90141
138.346	0.90805
138.35	0.90894
138.353	0.90573
138.356	0.90797
138.36	0.91192
138.363	0.90872
138.366	0.90854
138.37	0.90422
138.373	0.902
138.376	0.90799
138.38	0.90229
138.383	0.90823
138.386	0.90338
138.389	0.90839
138.393	0.90724
138.396	0.90828
138.399	0.90919
138.403	0.90804
138.406	0.90453
138.409	0.90629
138.412	0.90953
138.416	0.90365
138.419	0.90987
138.422	0.90729
138.426	0.90891
138.429	0.90558
138.432	0.90705
138.436	0.90637
138.439	0.90806
138.442	0.90578
138.446	0.91173
138.449	0.90265
138.452	0.9057
138.455	0.90997
138.459	0.90396
138.462	0.90641
138.465	0.90524
138.469	0.91261
138.472	0.91184
138.475	0.90745
138.478	0.90812
138.482	0.90579
138.485	0.90767
138.488	0.90783
138.492	0.91049
138.495	0.91206
138.498	0.90735
138.502	0.90895
138.505	0.90584
138.508	0.904
138.512	0.90291
138.515	0.90302
138.518	0.8999
138.522	0.91383
138.525	0.90695
138.528	0.90821
138.531	0.90697
138.535	0.90785
138.538	0.90371
138.541	0.90198
138.545	0.91117
138.548	0.90683
138.551	0.91177
138.554	0.90721
138.558	0.91241
138.561	0.90922
138.564	0.90497
138.568	0.90341
138.571	0.90344
138.574	0.90212
138.578	0.90956
138.581	0.90915
138.584	0.90221
138.588	0.90563
138.591	0.90604
138.594	0.90822
138.597	0.90832
138.601	0.90545
138.604	0.90875
138.607	0.90856
138.611	0.90734
138.614	0.90093
138.617	0.9135
138.62	0.90863
138.624	0.91033
138.627	0.9058
138.63	0.91121
138.634	0.91329
138.637	0.90742
138.64	0.9082
138.644	0.91035
138.647	0.91227
138.65	0.90747
138.654	0.90404
138.657	0.90852
138.66	0.90458
138.663	0.90751
138.667	0.91053
138.67	0.90586
138.673	0.90821
138.677	0.91279
138.68	0.90592
138.683	0.90773
138.686	0.91068
138.69	0.90606
138.693	0.912
138.696	0.9109
138.7	0.91132
138.703	0.90864
138.706	0.90361
138.71	0.91221
138.713	0.91067
138.716	0.91309
138.72	0.90878
138.723	0.91367
138.726	0.90864
138.729	0.91512
138.733	0.90367
138.736	0.90785
138.739	0.90876
138.743	0.9145
138.746	0.9113
138.749	0.90891
138.752	0.91243
138.756	0.91129
138.759	0.90568
138.762	0.90717
138.766	0.90503
138.769	0.90473
138.772	0.90425
138.776	0.90942
138.779	0.90751
138.782	0.90966
138.786	0.90943
138.789	0.91084
138.792	0.90939
138.795	0.90983
138.799	0.9028
138.802	0.91067
138.805	0.90979
138.809	0.90493
138.812	0.9095
138.815	0.91008
138.819	0.90677
138.822	0.90642
138.825	0.90937
138.828	0.90867
138.832	0.9094
138.835	0.90911
138.838	0.90403
138.842	0.9065
138.845	0.90252
138.848	0.90847
138.851	0.90364
138.855	0.90134
138.858	0.90169
138.861	0.90208
138.865	0.90124
138.868	0.90101
138.871	0.90031
138.875	0.90295
138.878	0.90383
138.881	0.8981
138.885	0.90663
138.888	0.90367
138.891	0.90188
138.894	0.90877
138.898	0.90492
138.901	0.9067
138.904	0.89976
138.908	0.90894
138.911	0.90803
138.914	0.90533
138.917	0.90817
138.921	0.90448
138.924	0.89809
138.927	0.90447
138.931	0.89961
138.934	0.90116
138.937	0.90141
138.941	0.90013
138.944	0.90064
138.947	0.9063
138.951	0.90121
138.954	0.903
138.957	0.90523
138.96	0.90079
138.964	0.90585
138.967	0.90165
138.97	0.90385
138.974	0.90489
138.977	0.90831
138.98	0.90699
138.983	0.9068
138.987	0.90741
138.99	0.90416
138.993	0.9051
138.997	0.91051
139	0.91768
139.007	0.91898
139.01	0.91503
139.013	0.90567
139.016	0.90139
139.02	0.90377
139.023	0.91037
139.026	0.90928
139.03	0.90692
139.033	0.91152
139.036	0.90557
139.04	0.91172
139.043	0.90921
139.046	0.9106
139.049	0.90801
139.053	0.90463
139.056	0.90246
139.059	0.90891
139.062	0.90814
139.066	0.91343
139.069	0.90608
139.072	0.91011
139.076	0.90586
139.079	0.91015
139.082	0.91
139.085	0.90992
139.089	0.9102
139.092	0.89852
139.095	0.90769
139.099	0.90897
139.102	0.91016
139.105	0.9047
139.109	0.90806
139.112	0.89892
139.115	0.90682
139.118	0.90153
139.122	0.90017
139.125	0.90518
139.128	0.90949
139.132	0.90775
139.135	0.90157
139.138	0.90669
139.141	0.90853
139.145	0.90519
139.148	0.90511
139.151	0.9014
139.155	0.90414
139.158	0.90095
139.161	0.90529
139.165	0.90318
139.168	0.90442
139.171	0.90905
139.174	0.9099
139.178	0.90544
139.181	0.90567
139.184	0.90116
139.188	0.90677
139.191	0.90681
139.194	0.90471
139.197	0.90132
139.201	0.90471
139.204	0.90619
139.207	0.90393
139.21	0.90253
139.214	0.91202
139.217	0.90041
139.22	0.9016
139.224	0.89736
139.227	0.90922
139.23	0.9067
139.234	0.90528
139.237	0.90649
139.24	0.90482
139.243	0.9005
139.247	0.90679
139.25	0.90902
139.253	0.90051
139.257	0.90281
139.26	0.90292
139.263	0.89033
139.266	0.90599
139.27	0.90724
139.273	0.90672
139.276	0.90747
139.28	0.90213
139.283	0.9073
139.286	0.90735
139.29	0.90688
139.293	0.90394
139.296	0.89985
139.299	0.90702
139.303	0.90854
139.306	0.89982
139.309	0.90722
139.312	0.90693
139.316	0.89657
139.319	0.89284
139.322	0.90602
139.326	0.91016
139.329	0.90475
139.332	0.90817
139.335	0.90777
139.339	0.90558
139.342	0.90207
139.345	0.90619
139.349	0.90472
139.352	0.90836
139.355	0.90571
139.359	0.90557
139.362	0.90414
139.365	0.90063
139.368	0.89391
139.372	0.90269
139.375	0.89812
139.378	0.89768
139.382	0.90561
139.385	0.89992
139.388	0.9052
139.391	0.90424
139.395	0.90454
139.398	0.90357
139.401	0.90183
139.405	0.90567
139.408	0.90156
139.411	0.90251
139.415	0.90425
139.418	0.90144
139.421	0.90315
139.424	0.90431
139.428	0.90523
139.431	0.90736
139.434	0.90963
139.438	0.90859
139.441	0.90839
139.444	0.89524
139.447	0.90471
139.451	0.90264
139.454	0.9099
139.457	0.90113
139.46	0.90734
139.464	0.90469
139.467	0.90618
139.47	0.91063
139.474	0.90577
139.477	0.90802
139.48	0.90633
139.484	0.90461
139.487	0.90848
139.49	0.91024
139.493	0.90711
139.497	0.9028
139.5	0.90254
139.503	0.9001
139.507	0.90708
139.51	0.90953
139.513	0.90764
139.516	0.90308
139.52	0.90808
139.523	0.91053
139.526	0.90296
139.53	0.91229
139.533	0.90574
139.536	0.90717
139.54	0.90845
139.543	0.90722
139.546	0.9022
139.549	0.91089
139.553	0.90453
139.556	0.91087
139.559	0.90055
139.562	0.90969
139.566	0.91162
139.569	0.90844
139.572	0.90825
139.576	0.90917
139.579	0.90735
139.582	0.91424
139.585	0.90875
139.589	0.90752
139.592	0.90666
139.595	0.91049
139.599	0.91035
139.602	0.90275
139.605	0.90609
139.609	0.90803
139.612	0.89863
139.615	0.90233
139.618	0.90593
139.622	0.90511
139.625	0.90714
139.628	0.9007
139.632	0.90396
139.635	0.91001
139.638	0.90593
139.641	0.90435
139.645	0.90469
139.648	0.90458
139.651	0.9042
139.655	0.90472
139.658	0.90538
139.661	0.90043
139.665	0.89926
139.668	0.90555
139.671	0.90548
139.674	0.90409
139.678	0.90575
139.681	0.90643
139.684	0.90185
139.688	0.90297
139.691	0.90334
139.694	0.90146
139.697	0.9044
139.701	0.90329
139.704	0.90638
139.707	0.90067
139.71	0.90294
139.714	0.8976
139.717	0.90857
139.72	0.90486
139.724	0.90653
139.727	0.90342
139.73	0.90298
139.734	0.90148
139.737	0.90455
139.74	0.90205
139.743	0.90457
139.747	0.90247
139.75	0.90227
139.753	0.89575
139.757	0.91097
139.76	0.90379
139.763	0.90905
139.766	0.90635
139.77	0.91024
139.773	0.90891
139.776	0.90778
139.78	0.91045
139.783	0.9108
139.786	0.90867
139.79	0.90786
139.793	0.90931
139.796	0.90872
139.799	0.91153
139.803	0.90484
139.806	0.90414
139.809	0.91153
139.812	0.90045
139.816	0.90192
139.819	0.90598
139.822	0.90743
139.826	0.90694
139.829	0.9058
139.832	0.90782
139.835	0.90848
139.839	0.90848
139.842	0.90467
139.845	0.90695
139.849	0.90693
139.852	0.90332
139.855	0.90525
139.859	0.90591
139.862	0.90829
139.865	0.90502
139.868	0.90618
139.872	0.90311
139.875	0.90525
139.878	0.90713
139.882	0.90997
139.885	0.90637
139.888	0.90349
139.891	0.91234
139.895	0.90929
139.898	0.91402
139.901	0.90887
139.905	0.90389
139.908	0.90588
139.911	0.90831
139.915	0.90486
139.918	0.9044
139.921	0.9074
139.924	0.90514
139.928	0.91117
139.931	0.90792
139.934	0.90707
139.938	0.91174
139.941	0.90382
139.944	0.90903
139.947	0.90155
139.951	0.90696
139.954	0.90814
139.957	0.90838
139.96	0.90422
139.964	0.90386
139.967	0.90773
139.97	0.91032
139.974	0.90643
139.977	0.90672
139.98	0.90808
139.984	0.91012
139.987	0.91266
139.99	0.90727
139.993	0.90661
139.997	0.91711
140.003	0.93517
140.007	0.91727
140.01	0.90694
140.014	0.9076
140.017	0.912
140.02	0.91434
140.024	0.90371
140.027	0.90282
140.03	0.90391
140.034	0.9075
140.037	0.91221
140.041	0.90403
140.044	0.90657
140.048	0.90627
140.051	0.90312
140.054	0.90097
140.058	0.89962
140.061	0.89831
140.064	0.90551
140.068	0.9005
140.071	0.9006
140.075	0.90379
140.081	0.91329
140.085	0.90525
140.088	0.89722
140.091	0.9021
140.095	0.90335
140.098	0.90045
140.102	0.89841
140.105	0.89794
140.108	0.90903
140.112	0.91046
140.115	0.90271
140.119	0.90672
140.122	0.89359
140.125	0.89695
140.129	0.90528
140.132	0.90058
140.136	0.90468
140.139	0.90775
140.142	0.90192
140.146	0.9037
140.149	0.90594
140.153	0.90365
140.156	0.90418
140.159	0.90836
140.163	0.90257
140.166	0.89908
140.169	0.89342
140.173	0.90775
140.176	0.8992
140.18	0.89891
140.183	0.89807
140.186	0.9
140.19	0.90878
140.193	0.90895
140.197	0.90376
140.2	0.90011
140.203	0.90819
140.207	0.9103
140.21	0.89896
140.214	0.89894
140.217	0.90976
140.22	0.91046
140.231	0.8993
140.234	0.88168
140.237	0.89146
140.241	0.90187
140.244	0.9063
140.248	0.90388
140.251	0.90369
140.254	0.90704
140.258	0.90501
140.261	0.90542
140.264	0.90342
140.268	0.9045
140.271	0.91028
140.275	0.89717
140.278	0.88626
140.281	0.89146
140.285	0.89824
140.288	0.89492
140.292	0.89595
140.295	0.8993
140.298	0.90506
140.302	0.89829
140.305	0.90228
140.309	0.90394
140.312	0.89071
140.315	0.8968
140.319	0.89745
140.322	0.90316
140.325	0.90585
140.329	0.90465
140.332	0.89305
140.336	0.9061
140.339	0.90506
140.342	0.90699
140.346	0.90403
140.349	0.90131
140.352	0.90039
140.356	0.9032
140.359	0.90335
140.363	0.89888
140.366	0.89954
140.369	0.90225
140.373	0.90606
140.376	0.8981
140.38	0.89928
140.383	0.90466
140.386	0.89734
140.39	0.90541
140.393	0.90199
140.397	0.89916
140.4	0.9018
140.403	0.90493
140.407	0.90288
140.41	0.90714
140.414	0.89185
140.417	0.90204
140.42	0.9061
140.424	0.90928
140.427	0.90489
140.43	0.90378
140.434	0.9076
140.437	0.90493
140.441	0.90201
140.444	0.90783
140.447	0.89897
140.451	0.89352
140.454	0.89663
140.458	0.90081
140.461	0.90402
140.464	0.90877
140.468	0.90431
140.471	0.90316
140.475	0.90656
140.478	0.9009
140.481	0.90201
140.485	0.91224
140.488	0.90623
140.492	0.90455
140.495	0.90466
140.498	0.90474
140.502	0.90302
140.505	0.90249
140.508	0.90683
140.512	0.90145
140.515	0.90377
140.519	0.90534
140.522	0.90485
140.525	0.90599
140.529	0.90625
140.532	0.90683
140.536	0.90102
140.539	0.90682
140.542	0.89765
140.546	0.90687
140.549	0.90512
140.553	0.89497
